profit,temperature,pressure,humidity,cloudy,precipitation,population,elevation,is_weekend,month_01,month_02,month_03,month_05,month_06,month_07,month_08,month_09,month_11,month_12,month_04,month_10
26.62793,16.7,956.1150234741784,0.0,1.0,1.0,74138,505,1,0,1,0,0,0,0,0,0,0,0,0,0
26.870739,16.52,981.0915492957746,0.31,1.0,0.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
25.801563,16.88,1024.5774647887324,0.0,0.0,0.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
26.693182,46.22,1016.1032863849764,0.79,0.0,0.0,74138,505,1,0,0,0,1,0,0,0,0,0,0,0,0
27.511719,57.02,1024.5774647887324,0.62,1.0,1.0,74138,505,0,0,0,0,1,0,0,0,0,0,0,0,0
26.607954,47.84,1006.737089201878,0.55,0.0,0.0,74138,505,0,0,0,0,1,0,0,0,0,0,0,0,0
25.653126,48.02,1029.9295774647887,0.68,1.0,1.0,74138,505,0,0,0,0,1,0,0,0,0,0,0,0,0
26.976562,62.42,955.2230046948356,0.92,1.0,1.0,74138,505,0,0,0,0,1,0,0,0,0,0,0,0,0
25.907671,55.22,1002.5,0.91,0.0,0.0,74138,505,1,0,0,0,0,1,0,0,0,0,0,0,0
27.220833,76.46000000000001,957.4530516431925,0.63,0.0,0.0,74138,505,1,0,0,0,0,1,0,0,0,0,0,0,0
25.745192,66.56,1026.361502347418,0.93,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
26.439903,73.03999999999999,1010.5281690140844,0.63,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
28.359375,73.94,1013.8732394366198,0.75,1.0,1.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
28.473959,76.1,959.4600938967136,0.82,1.0,1.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
25.915365,70.88,974.8474178403756,0.77,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
26.212317,77.36,1023.2394366197184,0.69,0.0,0.0,74138,505,1,0,0,0,0,1,0,0,0,0,0,0,0
27.30649,58.46,1024.131455399061,0.92,0.0,0.0,74138,505,1,0,0,0,0,1,0,0,0,0,0,0,0
25.647837,74.66,1026.8075117370893,0.93,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
26.584635,68.36,1030.3755868544602,0.85,1.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
26.510416,63.31999999999999,966.3732394366198,0.98,1.0,1.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
26.02474,77.18,969.9413145539908,0.9,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
25.427084,54.86,982.206572769953,0.7,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
26.063477,68.53999999999999,1023.2394366197184,0.72,0.0,0.0,74138,505,1,0,0,0,0,1,0,0,0,0,0,0,0
25.414062,68.18,971.725352112676,0.91,1.0,1.0,74138,505,1,0,0,0,0,1,0,0,0,0,0,0,0
25.8125,67.1,1019.4483568075118,0.74,1.0,1.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
25.33125,58.46,1027.4765258215962,0.73,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
25.859375,53.78,997.593896713615,0.96,1.0,1.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
26.441965,77.9,992.68779342723,0.93,1.0,1.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
26.84375,65.84,1032.1596244131456,0.96,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
27.377232,57.2,993.3568075117372,0.97,1.0,1.0,74138,505,1,0,0,0,0,1,0,0,0,0,0,0,0
27.370117,63.31999999999999,977.7464788732394,0.73,0.0,0.0,74138,505,1,0,0,0,0,1,0,0,0,0,0,0,0
27.385416,57.56,1025.0234741784038,0.89,1.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
25.954428,71.24000000000001,1003.838028169014,0.76,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
25.721153,69.44,1038.6267605633802,0.48,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
26.890625,78.62,1024.800469483568,0.8,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
27.371094,73.75999999999999,959.4600938967136,0.71,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
25.974264,74.84,1009.6361502347418,1.0,0.0,0.0,74138,505,1,0,0,0,0,1,0,0,0,0,0,0,0
27.171875,79.7,1037.511737089202,0.72,0.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
26.13368,83.84,982.206572769953,0.99,0.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
27.521875,84.02,971.9483568075116,0.71,0.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
26.43125,76.46000000000001,1038.849765258216,0.67,0.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
25.939236,62.42,958.1220657276996,0.66,0.0,0.0,74138,505,1,0,0,0,0,0,1,0,0,0,0,0,0
26.092882,61.88,972.3943661971832,0.95,0.0,0.0,74138,505,1,0,0,0,0,0,1,0,0,0,0,0,0
26.70673,70.34,974.4014084507044,0.91,0.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
26.180288,78.98,1005.8450704225352,0.97,0.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
26.858173,79.88,996.4788732394368,0.93,1.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
26.33817,69.25999999999999,1012.7582159624412,0.95,1.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
26.70673,78.62,1034.612676056338,0.98,1.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
25.954964,67.46000000000001,1014.5422535211268,0.83,0.0,0.0,74138,505,1,0,0,0,0,0,1,0,0,0,0,0,0
27.525,67.46000000000001,962.3591549295776,1.0,1.0,1.0,74138,505,1,0,0,0,0,0,1,0,0,0,0,0,0
26.321428,74.84,1010.0821596244132,0.99,1.0,1.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
27.046875,76.1,1000.9389671361504,0.83,0.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
25.903646,67.1,988.2276995305164,0.96,0.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
27.648438,80.42,1007.8521126760564,0.96,1.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
26.981028,71.06,982.8755868544602,0.85,0.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
27.124023,71.6,984.2136150234742,0.78,1.0,0.0,74138,505,1,0,0,0,0,0,1,0,0,0,0,0,0
26.378677,70.7,1004.2840375586854,0.96,0.0,0.0,74138,505,1,0,0,0,0,0,1,0,0,0,0,0,0
26.366072,71.6,974.62441314554,0.91,0.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
26.939732,73.75999999999999,981.3145539906104,0.86,0.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
26.756697,62.24,967.0422535211268,0.93,1.0,1.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
27.020433,72.14,1017.4413145539908,0.96,0.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
27.771875,59.72,982.6525821596244,0.74,1.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
25.940104,62.78,994.4718309859156,0.69,0.0,0.0,74138,505,1,0,0,0,0,0,1,0,0,0,0,0,0
26.302734,65.12,965.2582159624412,0.94,0.0,0.0,74138,505,1,0,0,0,0,0,1,0,0,0,0,0,0
25.772322,69.25999999999999,993.1338028169014,0.99,1.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
27.692709,78.98,1017.887323943662,0.79,0.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
26.842548,69.62,959.237089201878,0.9,0.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
25.328125,58.1,1027.699530516432,0.91,0.0,0.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
28.401041,74.30000000000001,975.7394366197184,0.82,1.0,1.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
27.095589,60.98,983.7676056338028,0.98,0.0,0.0,74138,505,1,0,0,0,0,0,0,1,0,0,0,0,0
27.167614,71.24000000000001,1005.399061032864,0.94,1.0,1.0,74138,505,1,0,0,0,0,0,0,1,0,0,0,0,0
27.492788,81.86,992.0187793427232,0.99,1.0,0.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
27.338942,81.32,994.9178403755868,0.98,0.0,0.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
25.784374,55.76,998.0399061032864,0.94,0.0,0.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
26.949778,75.92,1012.0892018779344,1.0,1.0,0.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
26.15625,79.34,1006.2910798122066,0.64,0.0,0.0,74138,505,1,0,0,0,0,0,0,1,0,0,0,0,0
25.912683,70.7,1001.161971830986,0.88,0.0,0.0,74138,505,1,0,0,0,0,0,0,1,0,0,0,0,0
26.467634,66.92,1027.030516431925,0.95,1.0,0.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
25.79799,62.24,1012.5352112676056,0.74,0.0,0.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
27.472221,56.84,1020.56338028169,0.57,0.0,0.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
25.495535,69.80000000000001,959.4600938967136,0.63,0.0,1.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
26.465145,75.74000000000001,1033.0516431924882,0.88,0.0,0.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
25.985294,64.03999999999999,1036.173708920188,0.41,0.0,0.0,74138,505,1,0,0,0,0,0,0,1,0,0,0,0,0
26.734375,72.14,961.0211267605632,0.6,0.0,0.0,74138,505,1,0,0,0,0,0,0,1,0,0,0,0,0
27.018028,64.4,977.300469483568,0.65,0.0,0.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
25.866587,77.53999999999999,961.4671361502348,0.66,0.0,0.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
25.963942,70.34,985.5516431924884,1.0,0.0,0.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
27.930555,59.72,994.6948356807512,0.99,1.0,0.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
26.143465,61.88,976.4084507042254,1.0,1.0,1.0,74138,505,1,0,0,0,0,0,0,1,0,0,0,0,0
26.610352,81.68,973.9553990610328,1.0,0.0,0.0,74138,505,1,0,0,0,0,0,0,1,0,0,0,0,0
26.356771,73.22,1026.8075117370893,0.89,0.0,0.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
28.256697,75.56,957.0070422535211,0.78,1.0,1.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
26.840145,66.2,1028.8145539906104,0.59,0.0,0.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
27.352163,77.0,994.025821596244,0.98,1.0,0.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
26.716347,78.25999999999999,981.537558685446,0.97,1.0,0.0,74138,505,0,0,0,0,0,0,0,1,0,0,0,0,0
26.922852,71.06,1021.2323943661972,0.58,0.0,0.0,74138,505,1,0,0,0,0,0,0,0,1,0,0,0,0
25.873438,69.44,1004.5070422535211,0.56,0.0,1.0,74138,505,0,0,0,0,0,0,0,0,1,0,0,0,0
27.242188,48.02,1006.2910798122066,0.86,1.0,0.0,74138,505,0,0,0,0,0,0,0,0,1,0,0,0,0
26.3125,65.48,991.349765258216,0.9,1.0,1.0,74138,505,0,0,0,0,0,0,0,0,1,0,0,0,0
25.448864,47.120000000000005,1008.5211267605632,0.86,0.0,0.0,74138,505,1,0,0,0,0,0,0,0,1,0,0,0,0
26.457813,50.0,1024.3544600938967,0.82,1.0,0.0,74138,505,1,0,0,0,0,0,0,0,1,0,0,0,0
27.51674,27.5,957.899061032864,0.62,0.0,0.0,74138,505,0,0,0,0,0,0,0,0,0,1,0,0,0
26.29136,21.56,969.7183098591548,0.92,1.0,1.0,74138,505,1,0,0,0,0,0,0,0,0,1,0,0,0
26.795313,10.22,992.2417840375588,0.0,0.0,0.0,74138,505,1,0,0,0,0,0,0,0,0,0,1,0,0
25.848959,13.279999999999998,1017.887323943662,0.72,0.0,0.0,74138,505,0,0,0,0,0,0,0,0,0,0,1,0,0
27.223959,9.68,1002.9460093896714,0.0,0.0,0.0,74138,505,0,0,0,0,0,0,0,0,0,0,1,0,0
34.9375,11.12,1026.8075117370893,0.24,1.0,1.0,74138,505,0,0,0,0,0,0,0,0,0,0,1,0,0
25.216146,9.68,1001.3849765258216,0.34,0.0,0.0,74138,505,0,0,0,0,0,0,0,0,0,0,1,0,0
26.38086,7.52,1034.3896713615022,0.0,1.0,1.0,74138,505,0,0,0,0,0,0,0,0,0,0,1,0,0
27.134192,15.259999999999998,977.5234741784036,0.41,1.0,1.0,74138,505,1,0,0,0,0,0,0,0,0,0,1,0,0
26.680147,24.44,1034.1666666666667,0.95,1.0,1.0,74138,505,1,0,0,0,0,0,0,0,0,0,1,0,0
26.313803,25.16,968.8262910798122,0.78,1.0,1.0,74138,505,0,0,0,0,0,0,0,0,0,0,1,0,0
27.591347,21.2,965.481220657277,0.95,1.0,1.0,74138,505,0,0,0,0,0,0,0,0,0,0,1,0,0
26.790178,19.94,1022.1244131455398,0.49,0.0,0.0,74138,505,0,0,0,0,0,0,0,0,0,0,1,0,0
27.610678,21.92,1036.3967136150234,0.0,0.0,0.0,74138,505,0,0,0,0,0,0,0,0,0,0,1,0,0
25.486607,9.14,956.338028169014,0.95,1.0,1.0,74138,505,0,0,0,0,0,0,0,0,0,0,1,0,0
26.23264,15.98,1024.5774647887324,0.08,1.0,0.0,74138,505,1,0,0,0,0,0,0,0,0,0,1,0,0
26.867188,7.879999999999999,1000.4929577464789,0.55,0.0,0.0,74138,505,1,0,0,0,0,0,0,0,0,0,1,0,0
26.423077,25.16,1017.2183098591548,0.53,0.0,0.0,74138,505,0,0,0,0,0,0,0,0,0,0,1,0,0
27.296875,26.42,969.2723004694836,0.78,0.0,0.0,74138,505,0,0,0,0,0,0,0,0,0,0,1,0,0
25.839844,15.259999999999998,971.5023474178404,0.97,1.0,1.0,74138,505,0,0,0,0,0,0,0,0,0,0,1,0,0
27.177084,21.74,993.1338028169014,0.7,1.0,1.0,74138,505,0,0,0,0,0,0,0,0,0,0,1,0,0
27.233398,17.78,966.5962441314554,0.88,1.0,1.0,74138,505,1,0,0,0,0,0,0,0,0,0,1,0,0
25.698317,8.240000000000002,974.8474178403756,0.81,1.0,1.0,74138,505,1,0,0,0,0,0,0,0,0,0,1,0,0
27.621876,10.04,1025.9154929577464,0.2,0.0,0.0,74138,505,0,0,0,0,0,0,0,0,0,0,1,0,0
26.140625,11.48,1005.1760563380282,0.97,1.0,1.0,74138,505,0,0,0,0,0,0,0,0,0,0,1,0,0
26.4375,19.76,989.7887323943662,0.49,1.0,1.0,74138,505,0,0,0,0,0,0,0,0,0,0,1,0,0
26.35625,16.7,965.9272300469484,0.76,0.0,0.0,74138,505,1,0,0,0,0,0,0,0,0,0,1,0,0
26.147203,17.240000000000002,1023.462441314554,0.77,1.0,0.0,74138,505,1,0,0,0,0,0,0,0,0,0,1,0,0
25.715145,8.240000000000002,962.5821596244132,0.82,1.0,1.0,74138,505,0,0,0,0,0,0,0,0,0,0,1,0,0
26.925987,19.04,1001.830985915493,0.85,0.0,0.0,74138,505,0,0,0,0,0,0,0,0,0,0,1,0,0
26.726562,15.44,1001.3849765258216,0.98,0.0,0.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
27.421875,23.9,1030.1525821596244,0.29,1.0,0.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
26.152903,19.22,1018.3333333333334,0.99,0.0,0.0,74138,505,1,1,0,0,0,0,0,0,0,0,0,0,0
25.495312,7.879999999999999,999.600938967136,0.26,1.0,0.0,74138,505,1,1,0,0,0,0,0,0,0,0,0,0,0
26.328125,5.539999999999999,998.7089201877934,0.03,1.0,1.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
27.125,13.82,982.8755868544602,0.93,1.0,1.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
26.262785,19.4,980.6455399061032,0.43,0.0,0.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
26.941406,8.240000000000002,958.5680751173708,1.0,1.0,1.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
28.201172,4.459999999999997,971.2793427230048,0.4,0.0,0.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
26.28726,9.5,1003.169014084507,0.96,1.0,1.0,74138,505,1,1,0,0,0,0,0,0,0,0,0,0,0
27.049341,15.98,963.2511737089202,0.78,1.0,0.0,74138,505,1,1,0,0,0,0,0,0,0,0,0,0,0
26.972656,10.04,961.6901408450703,0.67,1.0,1.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
27.190971,10.04,1010.7511737089202,0.26,0.0,0.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
27.451172,14.0,955.669014084507,0.83,1.0,1.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
28.28125,13.82,976.1854460093896,0.0,0.0,0.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
26.754934,18.5,996.0328638497652,0.01,1.0,0.0,74138,505,1,1,0,0,0,0,0,0,0,0,0,0,0
26.719866,19.04,1004.2840375586854,0.72,0.0,0.0,74138,505,1,1,0,0,0,0,0,0,0,0,0,0,0
28.015625,16.159999999999997,1019.8943661971832,0.0,0.0,0.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
26.78125,19.04,996.0328638497652,0.82,1.0,1.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
25.736778,18.14,1035.0586854460091,0.44,1.0,0.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
28.854166,6.620000000000001,978.1924882629108,0.95,1.0,1.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
26.247768,7.34,969.7183098591548,1.0,1.0,1.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
26.3125,20.3,966.3732394366198,0.12,0.0,0.0,74138,505,1,1,0,0,0,0,0,0,0,0,0,0,0
27.183594,5.0,1022.1244131455398,0.0,0.0,0.0,74138,505,1,1,0,0,0,0,0,0,0,0,0,0,0
26.101562,24.62,1008.744131455399,0.68,0.0,0.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
27.90625,14.18,960.1291079812206,0.71,1.0,1.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
26.21224,21.74,955.0,0.86,1.0,1.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
26.237215,20.48,958.3450704225352,0.65,0.0,0.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
27.185938,18.68,1019.0023474178404,0.83,1.0,0.0,74138,505,0,1,0,0,0,0,0,0,0,0,0,0,0
26.09375,24.98,961.913145539906,0.96,1.0,1.0,74138,505,1,0,1,0,0,0,0,0,0,0,0,0,0
27.557291,7.699999999999999,1001.830985915493,0.95,1.0,0.0,74138,505,1,0,1,0,0,0,0,0,0,0,0,0,0
25.778126,15.8,960.3521126760564,0.79,1.0,1.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
26.4375,17.42,963.0281690140844,0.94,1.0,1.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
27.842188,19.04,989.1197183098592,0.03,0.0,0.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
30.869791,13.82,983.5446009389672,0.93,0.0,0.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
27.34375,25.52,1027.699530516432,0.04,1.0,0.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
27.132812,23.9,955.0,0.56,0.0,0.0,74138,505,1,0,1,0,0,0,0,0,0,0,0,0,0
27.796875,9.5,1017.2183098591548,0.0,0.0,0.0,74138,505,1,0,1,0,0,0,0,0,0,0,0,0,0
25.648438,15.98,988.0046948356808,0.72,1.0,1.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
28.769531,7.699999999999999,1032.3826291079813,0.57,0.0,0.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
26.59961,19.94,965.481220657277,0.86,1.0,1.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
27.130209,23.9,1005.399061032864,0.75,0.0,0.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
27.027082,15.98,973.5093896713616,0.38,1.0,1.0,74138,505,1,0,1,0,0,0,0,0,0,0,0,0,0
26.657366,22.46,1034.8356807511736,0.23,0.0,0.0,74138,505,1,0,1,0,0,0,0,0,0,0,0,0,0
25.458334,22.1,1034.1666666666667,0.19,0.0,0.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
27.463541,11.3,967.9342723004696,0.94,0.0,0.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
23.601562,17.78,1007.6291079812206,0.89,1.0,0.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
26.789062,23.54,1028.368544600939,0.75,0.0,0.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
-39.375,12.740000000000002,965.9272300469484,0.71,0.0,0.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
28.817709,11.84,1021.0093896713616,0.0,1.0,0.0,74138,505,1,0,1,0,0,0,0,0,0,0,0,0,0
28.8125,8.240000000000002,974.1784037558684,0.55,0.0,0.0,74138,505,1,0,1,0,0,0,0,0,0,0,0,0,0
-30.023438,14.9,991.7957746478874,0.99,1.0,1.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
25.779297,20.48,978.638497652582,0.78,1.0,1.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
30.960938,12.740000000000002,1019.4483568075118,0.21,1.0,1.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
25.355469,14.72,1016.1032863849764,0.23,0.0,0.0,74138,505,0,0,1,0,0,0,0,0,0,0,0,0,0
25.714285,30.02,992.2417840375588,0.69,0.0,0.0,74138,505,1,0,1,0,0,0,0,0,0,0,0,0,0
25.921875,64.4,960.7981220657276,0.84,1.0,1.0,74138,505,0,0,0,0,1,0,0,0,0,0,0,0,0
29.208334,61.7,978.638497652582,1.0,1.0,1.0,74138,505,0,0,0,0,1,0,0,0,0,0,0,0,0
-15.703125,59.0,1014.0962441314554,0.96,1.0,1.0,74138,505,0,0,0,0,1,0,0,0,0,0,0,0,0
28.1875,67.46000000000001,1008.2981220657276,0.76,1.0,1.0,74138,505,0,0,0,0,1,0,0,0,0,0,0,0,0
27.339062,64.22,1009.1901408450703,0.53,0.0,0.0,74138,505,1,0,0,0,1,0,0,0,0,0,0,0,0
16.34375,58.46,966.8192488262912,0.9,1.0,1.0,74138,505,1,0,0,0,1,0,0,0,0,0,0,0,0
28.005209,58.46,997.3708920187794,0.79,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
26.49414,69.62,1039.0727699530516,0.86,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
-25.25,59.36,969.9413145539908,0.48,1.0,1.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
27.272322,67.64,990.9037558685446,0.99,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
25.907986,67.28,973.9553990610328,0.71,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
27.265625,64.58000000000001,973.7323943661972,1.0,1.0,1.0,74138,505,1,0,0,0,0,1,0,0,0,0,0,0,0
26.799715,64.94,1035.281690140845,0.93,0.0,0.0,74138,505,1,0,0,0,0,1,0,0,0,0,0,0,0
27.908203,61.88,961.0211267605632,0.87,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
26.355469,71.96000000000001,978.861502347418,0.66,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
27.993303,74.12,1001.6079812206572,0.85,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
27.84375,61.52,955.669014084507,0.62,1.0,1.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
26.648438,71.78,1029.9295774647887,0.8,1.0,1.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
25.789772,75.92,961.913145539906,1.0,0.0,0.0,74138,505,1,0,0,0,0,1,0,0,0,0,0,0,0
25.2375,66.2,977.9694835680752,0.79,1.0,1.0,74138,505,1,0,0,0,0,1,0,0,0,0,0,0,0
25.20139,66.38,978.638497652582,0.42,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
26.256945,67.1,957.6760563380282,0.98,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
23.625,71.96000000000001,1008.744131455399,0.89,1.0,1.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
26.284721,72.86,1011.8661971830986,0.58,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
26.458984,63.31999999999999,1011.6431924882628,0.75,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
26.7875,73.75999999999999,998.262910798122,0.88,0.0,0.0,74138,505,1,0,0,0,0,1,0,0,0,0,0,0,0
27.988281,63.31999999999999,990.011737089202,0.37,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
25.963541,63.68000000000001,1015.4342723004696,0.57,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
31.210938,69.98,958.7910798122066,0.91,1.0,1.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
27.847656,62.42,1019.225352112676,0.71,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
25.465279,71.24000000000001,987.112676056338,0.91,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
25.9375,63.68000000000001,956.338028169014,0.95,1.0,1.0,74138,505,1,0,0,0,0,1,0,0,0,0,0,0,0
28.085938,59.36,958.5680751173708,0.48,0.0,0.0,74138,505,1,0,0,0,0,1,0,0,0,0,0,0,0
26.289663,71.06,1008.744131455399,1.0,1.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
27.651562,70.52,991.7957746478874,0.61,0.0,0.0,74138,505,0,0,0,0,0,1,0,0,0,0,0,0,0
27.266928,77.18,1002.0539906103286,0.69,0.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
27.720312,60.26,1036.8427230046948,0.93,1.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
26.742188,66.92,961.244131455399,0.72,1.0,1.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
25.765625,67.82,992.0187793427232,0.88,0.0,0.0,74138,505,1,0,0,0,0,0,1,0,0,0,0,0,0
22.651041,69.25999999999999,966.3732394366198,0.97,1.0,1.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
26.32986,61.88,1035.9507042253522,0.97,1.0,0.0,74138,505,0,0,0,0,0,0,1,0,0,0,0,0,0
